Place,Year
Savorgnan (Fondamenta)  a S. Geremia.,1387
Savorgnan (Fondamenta)  a S. Geremia.,1752
Savorgnan (Fondamenta)  a S. Geremia.,1752
Savorgnan (Fondamenta)  a S. Geremia.,1765
Savorgnan (Fondamenta)  a S. Geremia.,1788
Savorgnan (Fondamenta)  a S. Geremia.,1826
Sbiaca (Calle della)  presso la «Fondamenta del Malcanton».,1713
Sbianchesini (Sottoportico e Calle dei)  a S. Apollinare.,1630
Sbianchesini (Sottoportico e Calle dei)  a S. Apollinare.,1633
"Scale (Calle, Sottoportico e Corte, Corte, Ramo e Corte delle) ai Frari.",1417
"Scale (Calle, Sottoportico e Corte, Corte, Ramo e Corte delle) ai Frari.",1550
"Scaletèr (Calle, Corte del) a  S. Agostino.",1493
"Scaletèr (Calle, Corte del) a  S. Agostino.",1773
Scaletta (Calle)  a S. Marina.,1713
Schiavine (Calle delle)  a S. Luca.,1450
"Schiavona (Calle)  a Castello, presso  S. Domenico.",1451
"Schiavona (Calle)  a Castello, presso  S. Domenico.",1551
"Schiavona (Calle)  a Castello, presso  S. Domenico.",1566
"Schiavona (Calle)  a Castello, presso  S. Domenico.",1663
"Schiavona (Calle)  a Castello, presso  S. Domenico.",1740
Schiavoni (Riva degli).,1172
Schiavoni (Riva degli).,1324
Schiavoni (Riva degli).,1780
"Scoacamini (Calle, Rio dei)  presso la «Calle dei Fabbri»,  a S. Marco.",1661
"Scoazzera (Campiello, Rio terrà della)  a S. Apollinare.",1550
"Scoazzera (Campiello, Rio terrà della)  a S. Apollinare.",1650
"Scoazzera (Campiello, Rio terrà della)  a S. Apollinare.",1662
"Scoazzera (Campiello, Rio terrà della)  a S. Apollinare.",1711
Scotti (Corte)  a S. Luca.,1338
Scotti (Corte)  a S. Luca.,1407
Scotti (Corte)  a S. Luca.,1654
Scotti (Corte)  a S. Luca.,1740
Scuole (Campiello delle)  in «Ghetto Vecchio».,1655
Semenzi (Corte)  sulle «Fondamente Nuove».,1440
Semenzi (Corte)  sulle «Fondamente Nuove».,1637
Semenzi (Corte)  sulle «Fondamente Nuove».,1685
Sepolcro (Ponte del)  sulla «Riva degli Schiavoni».,1471
Sepolcro (Ponte del)  sulla «Riva degli Schiavoni».,1475
Sepolcro (Ponte del)  sulla «Riva degli Schiavoni».,1484
Sepolcro (Ponte del)  sulla «Riva degli Schiavoni».,1493
Sepolcro (Ponte del)  sulla «Riva degli Schiavoni».,1500
Sepolcro (Ponte del)  sulla «Riva degli Schiavoni».,1739
Sepolcro (Ponte del)  sulla «Riva degli Schiavoni».,1808
Seriman (Salizzada)  ai Gesuiti.,1726
"Servi (Ponte, Fondamenta dei). Alcuni frati dell’ordine dei Servi di Maria, venuti a Venezia nel 1316, poterono, cogli ajuti d’un Giovanni Av anzo, fondare un monastero ed un tempio, di cui si pose la prima pietra il 24 marzo 1318, ma che solo però nel 1474 ottenne perfezione, e nel 1491 fu consecrato da Antonio Saracco, arcivescovo di Corinto. Questo tempio fu nel 1813 quasi del tutto demolito,  unitamente al monastero, il quale nel 1769 aveva patito un grave incendio. Nel 1862 l’ab. Daniele Canal ne comperò l’area e gli avanzi per fondarvi i suoi femminili istituti. Principale di essi avanzi è una porta decorata da archi concentrici a strati alt erni di pietra d’Istria e di broccatello, e fiancheggiata sull’alto da due colonnette, la quale rinchiude un arco semicircolare con meandri fregiati da animali.",1423
"Servi (Ponte, Fondamenta dei). Alcuni frati dell’ordine dei Servi di Maria, venuti a Venezia nel 1316, poterono, cogli ajuti d’un Giovanni Av anzo, fondare un monastero ed un tempio, di cui si pose la prima pietra il 24 marzo 1318, ma che solo però nel 1474 ottenne perfezione, e nel 1491 fu consecrato da Antonio Saracco, arcivescovo di Corinto. Questo tempio fu nel 1813 quasi del tutto demolito,  unitamente al monastero, il quale nel 1769 aveva patito un grave incendio. Nel 1862 l’ab. Daniele Canal ne comperò l’area e gli avanzi per fondarvi i suoi femminili istituti. Principale di essi avanzi è una porta decorata da archi concentrici a strati alt erni di pietra d’Istria e di broccatello, e fiancheggiata sull’alto da due colonnette, la quale rinchiude un arco semicircolare con meandri fregiati da animali.",1623
"Servi (Ponte, Fondamenta dei). Alcuni frati dell’ordine dei Servi di Maria, venuti a Venezia nel 1316, poterono, cogli ajuti d’un Giovanni Av anzo, fondare un monastero ed un tempio, di cui si pose la prima pietra il 24 marzo 1318, ma che solo però nel 1474 ottenne perfezione, e nel 1491 fu consecrato da Antonio Saracco, arcivescovo di Corinto. Questo tempio fu nel 1813 quasi del tutto demolito,  unitamente al monastero, il quale nel 1769 aveva patito un grave incendio. Nel 1862 l’ab. Daniele Canal ne comperò l’area e gli avanzi per fondarvi i suoi femminili istituti. Principale di essi avanzi è una porta decorata da archi concentrici a strati alt erni di pietra d’Istria e di broccatello, e fiancheggiata sull’alto da due colonnette, la quale rinchiude un arco semicircolare con meandri fregiati da animali.",1627
"Servi (Ponte, Fondamenta dei). Alcuni frati dell’ordine dei Servi di Maria, venuti a Venezia nel 1316, poterono, cogli ajuti d’un Giovanni Av anzo, fondare un monastero ed un tempio, di cui si pose la prima pietra il 24 marzo 1318, ma che solo però nel 1474 ottenne perfezione, e nel 1491 fu consecrato da Antonio Saracco, arcivescovo di Corinto. Questo tempio fu nel 1813 quasi del tutto demolito,  unitamente al monastero, il quale nel 1769 aveva patito un grave incendio. Nel 1862 l’ab. Daniele Canal ne comperò l’area e gli avanzi per fondarvi i suoi femminili istituti. Principale di essi avanzi è una porta decorata da archi concentrici a strati alt erni di pietra d’Istria e di broccatello, e fiancheggiata sull’alto da due colonnette, la quale rinchiude un arco semicircolare con meandri fregiati da animali.",1632
"Servi (Ponte, Fondamenta dei). Alcuni frati dell’ordine dei Servi di Maria, venuti a Venezia nel 1316, poterono, cogli ajuti d’un Giovanni Av anzo, fondare un monastero ed un tempio, di cui si pose la prima pietra il 24 marzo 1318, ma che solo però nel 1474 ottenne perfezione, e nel 1491 fu consecrato da Antonio Saracco, arcivescovo di Corinto. Questo tempio fu nel 1813 quasi del tutto demolito,  unitamente al monastero, il quale nel 1769 aveva patito un grave incendio. Nel 1862 l’ab. Daniele Canal ne comperò l’area e gli avanzi per fondarvi i suoi femminili istituti. Principale di essi avanzi è una porta decorata da archi concentrici a strati alt erni di pietra d’Istria e di broccatello, e fiancheggiata sull’alto da due colonnette, la quale rinchiude un arco semicircolare con meandri fregiati da animali.",1722
"Servi (Ponte, Fondamenta dei). Alcuni frati dell’ordine dei Servi di Maria, venuti a Venezia nel 1316, poterono, cogli ajuti d’un Giovanni Av anzo, fondare un monastero ed un tempio, di cui si pose la prima pietra il 24 marzo 1318, ma che solo però nel 1474 ottenne perfezione, e nel 1491 fu consecrato da Antonio Saracco, arcivescovo di Corinto. Questo tempio fu nel 1813 quasi del tutto demolito,  unitamente al monastero, il quale nel 1769 aveva patito un grave incendio. Nel 1862 l’ab. Daniele Canal ne comperò l’area e gli avanzi per fondarvi i suoi femminili istituti. Principale di essi avanzi è una porta decorata da archi concentrici a strati alt erni di pietra d’Istria e di broccatello, e fiancheggiata sull’alto da due colonnette, la quale rinchiude un arco semicircolare con meandri fregiati da animali.",1813
"Servi (Ponte, Fondamenta dei). Alcuni frati dell’ordine dei Servi di Maria, venuti a Venezia nel 1316, poterono, cogli ajuti d’un Giovanni Av anzo, fondare un monastero ed un tempio, di cui si pose la prima pietra il 24 marzo 1318, ma che solo però nel 1474 ottenne perfezione, e nel 1491 fu consecrato da Antonio Saracco, arcivescovo di Corinto. Questo tempio fu nel 1813 quasi del tutto demolito,  unitamente al monastero, il quale nel 1769 aveva patito un grave incendio. Nel 1862 l’ab. Daniele Canal ne comperò l’area e gli avanzi per fondarvi i suoi femminili istituti. Principale di essi avanzi è una porta decorata da archi concentrici a strati alt erni di pietra d’Istria e di broccatello, e fiancheggiata sull’alto da due colonnette, la quale rinchiude un arco semicircolare con meandri fregiati da animali.",1828
Servo (Sottoportico del)  a S. Fosca.,1175
Servo (Sottoportico del)  a S. Fosca.,1330
Sicurtà (Calle della)  a Rialto.,1740
Sicurtà (Calle della)  a Rialto.,1752
"Soccorso (Fondamenta, Ponte del)  a S. Maria del Carmine.",1580
"Soccorso (Fondamenta, Ponte del)  a S. Maria del Carmine.",1593
"Soccorso (Fondamenta, Ponte del)  a S. Maria del Carmine.",1609
"Soccorso (Fondamenta, Ponte del)  a S. Maria del Carmine.",1760
"Soccorso (Fondamenta, Ponte del)  a S. Maria del Carmine.",1807
Soldà (Corte del)  a Castello.,910
Soldà (Corte del)  a Castello.,1560
Soldà (Corte del)  a Castello.,1566
Sole (Calle del)  a S. Ap ollinare.,1799
Spagna (Lista di)  a S. Ger emia.,1508
Spagna (Lista di)  a S. Ger emia.,1763
Spagna (Lista di)  a S. Ger emia.,1771
Spagna (Lista di)  a S. Ger emia.,1857
"Speron (Sottoportico, Corte)  in «Frezzeria».",1582
"Speron (Sottoportico, Corte)  in «Frezzeria».",1650
"Speron (Sottoportico, Corte)  in «Frezzeria».",1661
Speziali (Ruga dei)  a Rialto.,1383
Speziali (Ruga dei)  a Rialto.,1675
Spini (Calle dei)  alla Giudecca.,1576
Spiriti (Corte dei)  ai Tolentini.,1379
Spiriti (Corte dei)  ai Tolentini.,1386
Sponza (Campo della)  alla Giudecca.,1661
Squelini (Campiello dei)  a S. Barnaba.,1420
Squelini (Campiello dei)  a S. Barnaba.,1653
Stagneri (Calle de i) a S. Salvatore.,1477
Stagneri (Calle de i) a S. Salvatore.,1564
Stagneri (Calle de i) a S. Salvatore.,1773
Stampador (Calle del)  a S. Samuele.,1469
Stampador (Calle del)  a S. Samuele.,1661
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1279
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1280
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1548
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1563
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1574
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1578
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1587
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1844
"Storto (Ponte, Calle del Ponte)  a S. Apollinare.",1845
"Strazze (Calle delle)  a S. Marco, presso la «Calle dei Fabbri».",1419
"Strazze (Calle delle)  a S. Marco, presso la «Calle dei Fabbri».",1584
"Strazze (Calle delle)  a S. Marco, presso la «Calle dei Fabbri».",1773
"Strazze (Calle delle)  a S. Marco, presso la «Calle dei Fabbri».",1855
Stupenda (Corte)  a S. Giovanni Nuovo.,1661
"Sturion (Ramo, Calle, Ramo Calle del)  a Rialto.",1365
"Sturion (Ramo, Calle, Ramo Calle del)  a Rialto.",1398
"Sturion (Ramo, Calle, Ramo Calle del)  a Rialto.",1414
"Sturion (Ramo, Calle, Ramo Calle del)  a Rialto.",1511
"Surian (Sottoportico, Calle)  al «Malcanton».",1467
"Surian (Sottoportico, Calle)  al «Malcanton».",1550
"Surian (Sottoportico, Calle)  al «Malcanton».",1566
"Surian (Sottoportico, Calle)  al «Malcanton».",1571
"Surian (Sottoportico, Calle)  al «Malcanton».",1586
"Surian (Sottoportico, Calle)  al «Malcanton».",1630
"Surian (Sottoportico, Calle)  al «Malcanton».",1648
"Surian (Sottoportico, Calle)  al «Malcanton».",1653
"Surian (Sottoportico, Calle)  al «Malcanton».",1679
"Teatro Vecchio (Calle, Corte del)  a S. Cassiano.",1565
Testori (Calle dei)  a S. Andrea.,1300
Testori (Calle dei)  a S. Andrea.,1450
Testori (Calle dei)  a S. Andrea.,1660
Traghetto Vecchio (Calle del)  a S. Tomà.,1482
"Tramontin o Basadonna (Sottoportico, Corte) a S. Salvatore.",1713
"Tramontin o Basadonna (Sottoportico, Corte) a S. Salvatore.",1740
"Tre Ponti (Ponte, Rio, Campazz o dei) a S. Andrea.",1710
"Tron (Calle, Rio)  a S. Eustachio.",966
"Tron (Calle, Rio)  a S. Eustachio.",1379
"Tron (Calle, Rio)  a S. Eustachio.",1471
"Tron (Calle, Rio)  a S. Eustachio.",1504
"Tron (Calle, Rio)  a S. Eustachio.",1650
"Tron (Calle, Rio)  a S. Eustachio.",1684
"Tron (Calle, Rio)  a S. Eustachio.",1739
"Tron (Calle, Rio)  a S. Eustachio.",1775
"Tron (Calle, Rio)  a S. Eustachio.",1782
Tabacco (Calle del)  o del Fig her all’«Anconetta».,1651
Tabacco (Calle del)  o del Fig her all’«Anconetta».,1661
Tabacco (Calle del)  o del Fig her all’«Anconetta».,1750
Tagliacalze (Corte)  a Castello.,1661
Tagliapietra (Campiello del)  ai SS. Ermagora e Fortunato.,1515
Tagliapietra (Campiello del)  ai SS. Ermagora e Fortunato.,1652
Tagliapietra (Campiello del)  ai SS. Ermagora e Fortunato.,1723
Tagliapietra (Campiello del)  ai SS. Ermagora e Fortunato.,1727
Taiai (Calle dei)  a S. Nicolò.,1661
Taiai (Calle dei)  a S. Nicolò.,1665
"Tamossi (Fondamenta, Sottoportico, Calle, Ramo)  a S. Apollinare.",1650
"Tamossi (Fondamenta, Sottoportico, Calle, Ramo)  a S. Apollinare.",1757
"Tana (Fondamenta Rio, Rio, Ponte, Ramo del Ponte, Campo della)  all’Arsenale.",1281
"Tana (Fondamenta Rio, Rio, Ponte, Ramo del Ponte, Campo della)  all’Arsenale.",1303
"Tana (Fondamenta Rio, Rio, Ponte, Ramo del Ponte, Campo della)  all’Arsenale.",1304
"Tana (Fondamenta Rio, Rio, Ponte, Ramo del Ponte, Campo della)  all’Arsenale.",1410
"Tana (Fondamenta Rio, Rio, Ponte, Ramo del Ponte, Campo della)  all’Arsenale.",1579
Tapezzier (Calle del)  a S. Polo.,1370
Tapezzier (Calle del)  a S. Polo.,1773
"Tedeum (Calle del)  a Santa Giustina, dietro la chiesa.",1571
"Tedeum (Calle del)  a Santa Giustina, dietro la chiesa.",1688
Terco (Calle del)  a Castello.,1750
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1630
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1647
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1648
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1668
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1745
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1810
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1811
"Terese (Calle, Fond amenta, Rio delle)  a S. Nicolò.",1818
Terrazzera (Calle)  a S. Giovanni in Bragora.,1736
Terrazzera (Calle)  a S. Giovanni in Bragora.,1856
Terren (Campiello del)  a S. Nicolò.,1713
Terren (Campiello del)  a S. Nicolò.,1750
"Testa (Calle, Sottoportico e Corte della)  ai SS. Giovanni e Paolo.",1347
"Testa (Calle, Sottoportico e Corte della)  ai SS. Giovanni e Paolo.",1495
"Tetta (Calle, Ponte e Fondamenta)  a S. Giovanni Laterano.",1611
"Tetta (Calle, Ponte e Fondamenta)  a S. Giovanni Laterano.",1636
"Tetta (Calle, Ponte e Fondamenta)  a S. Giovanni Laterano.",1693
"Tetta (Calle, Ponte e Fondamenta)  a S. Giovanni Laterano.",1718
Tette  (Ponte e Fondamenta delle)  a S. Cassiano.,1482
Tiepolo (Calle)  a S. Apollinare.,1229
Tiepolo (Calle)  a S. Apollinare.,1268
Tiepolo (Calle)  a S. Apollinare.,1297
Tiepolo (Calle)  a S. Apollinare.,1619
Tiepolo (Calle)  a S. Apollinare.,1837
Tiepolo (Calle)  a S. Apollinare.,1852
Tiepolo (Calle)  a S. Apollinare.,1856
Tiepolo (Calle)  a S. Apollinare.,1861
Tiepolo (Calle)  a S. Apollinare.,1863
Tintor (Sottoportic o e Corte del)  a S. Maria Mater Domini.,1713
Tintori (Rio dei)  a S. Maria Maggiore.,1436
Tintori (Rio dei)  a S. Maria Maggiore.,1490
Tintori (Rio dei)  a S. Maria Maggiore.,1581
Tintori (Rio dei)  a S. Maria Maggiore.,1661
Tintori (Rio dei)  a S. Maria Maggiore.,1769
"Tiozzi (Calle, Ramo e Corte, Corte, Sottoportico)  a S. Eustachio.",1737
"Tiozzi (Calle, Ramo e Corte, Corte, Sottoportico)  a S. Eustachio.",1740
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1527
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1531
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1540
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1549
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1566
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1571
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1576
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1585
"Tiziano (Campo di)  in «Birri»,  a S. Canciano.",1661
Toffetti (Fondamenta)  ai SS. Gervasio e Protasio.,1639
Toffetti (Fondamenta)  ai SS. Gervasio e Protasio.,1647
Toffetti (Fondamenta)  ai SS. Gervasio e Protasio.,1649
Tole (Barbaria delle ) a SS. Giovanni e Paolo.,822
Tole (Barbaria delle ) a SS. Giovanni e Paolo.,971
Tole (Barbaria delle ) a SS. Giovanni e Paolo.,1443
Tole (Barbaria delle ) a SS. Giovanni e Paolo.,1750
"Tolentini (Parrocchia, Fondamenta, Campo, Rio, Ponte dei).",1505
"Tolentini (Parrocchia, Fondamenta, Campo, Rio, Ponte dei).",1524
"Tolentini (Parrocchia, Fondamenta, Campo, Rio, Ponte dei).",1528
"Tolentini (Parrocchia, Fondamenta, Campo, Rio, Ponte dei).",1591
"Tolentini (Parrocchia, Fondamenta, Campo, Rio, Ponte dei).",1684
"Tolentini (Parrocchia, Fondamenta, Campo, Rio, Ponte dei).",1780
"Tolentini (Parrocchia, Fondamenta, Campo, Rio, Ponte dei).",1810
"Torni (Sottoportico e Corte dei)  a S. Bartolammeo, in «Calle dei Bombaseri».",1740
"Torni (Sottoportico e Corte dei)  a S. Bartolammeo, in «Calle dei Bombaseri».",1841
"Torni (Sottoportico e Corte dei)  a S. Bartolammeo, in «Calle dei Bombaseri».",1846
Torreselle (Rio delle)  a S. Vito.,1571
Torreselle (Rio delle)  a S. Vito.,1586
Torreselle (Rio delle)  a S. Vito.,1650
Torreselle (Rio delle)  a S. Vito.,1733
Torreselle (Rio delle)  a S. Vito.,1734
Torreselle (Rio delle)  a S. Vito.,1749
Torreselle (Rio delle)  a S. Vito.,1763
"Toscana (Calle , Ramo, Calle)  a Rialto.",1307
"Toscana (Calle , Ramo, Calle)  a Rialto.",1309
"Toscana (Calle , Ramo, Calle)  a Rialto.",1314
"Toscana (Calle , Ramo, Calle)  a Rialto.",1317
"Toscana (Calle , Ramo, Calle)  a Rialto.",1450
"Toscana (Calle , Ramo, Calle)  a Rialto.",1514
"Toscana (Calle , Ramo, Calle)  a Rialto.",1525
"Toscana (Calle , Ramo, Calle)  a Rialto.",1537
"Traghetto (Calle, Ramo, Sottoportico del)  a S. Canciano.",1491
"Trapolin (Corte, Fondamenta del)  a San Marziale.",1539
Trasti (Rio dei)  a S. Alvise.,1623
Tremosina (Corte)  allo Spirito Santo.,1582
Tremosina (Corte)  allo Spirito Santo.,1713
Trevisan (Sottoportico)  a S. Agnese.,705
Trevisan (Sottoportico)  a S. Agnese.,1242
Trevisan (Sottoportico)  a S. Agnese.,1297
Trevisan (Sottoportico)  a S. Agnese.,1381
Trevisana (Calle)  a S. Maria Formosa.,1550
Trevisana (Calle)  a S. Maria Formosa.,1827
"Turlona (Calle, Ponte)  a S. Girolamo.",1650
Umiltà (Ponte della)  alla S alute.,1589
Umiltà (Ponte della)  alla S alute.,1606
Umiltà (Ponte della)  alla S alute.,1615
Umiltà (Ponte della)  alla S alute.,1806
Umiltà (Ponte della)  alla S alute.,1824
Umiltà (Ponte della)  alla S alute.,1851
Vecchia (Calle)  a Castello.,1474
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1381
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1457
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1476
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1477
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1481
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1550
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1581
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1583
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1589
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1605
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1608
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1638
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1652
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1661
"Vendramin (Calle Larga, Campiello, Calle e Sottoportico, Ramo,  Calle)  ai SS. Ermagora e Fortunato.",1740
Veneta Marina (Ponte della)  a Castello.,1686
Venier e Balbi (Campiello)  a S. Pantaleone.,1215
Venier e Balbi (Campiello)  a S. Pantaleone.,1509
Venier e Balbi (Campiello)  a S. Pantaleone.,1571
Venier e Balbi (Campiello)  a S. Pantaleone.,1582
Venier e Balbi (Campiello)  a S. Pantaleone.,1590
Vallaresso (Calle) a S. Moisè.,1233
Vallaresso (Calle) a S. Moisè.,1250
Vallaresso (Calle) a S. Moisè.,1417
Vallaresso (Calle) a S. Moisè.,1426
Vallaresso (Calle) a S. Moisè.,1450
Vallaresso (Calle) a S. Moisè.,1482
Vallaresso (Calle) a S. Moisè.,1492
Vallaresso (Calle) a S. Moisè.,1631
Vallaresso (Calle) a S. Moisè.,1713
Vallaresso (Calle) a S. Moisè.,1717
Vallaresso (Calle) a S. Moisè.,1810
Vallaresso (Calle) a S. Moisè.,1831
"Valmarana  (Ramo, Calle, Campiello)  ai SS. Apostoli.",1031
"Valmarana  (Ramo, Calle, Campiello)  ai SS. Apostoli.",1540
"Valmarana  (Ramo, Calle, Campiello)  ai SS. Apostoli.",1658
"Valmarana  (Ramo, Calle, Campiello)  ai SS. Apostoli.",1759
"Varisca (Calle, Ramo, Corte)  a S. Can ciano, in «Birri».",1550
"Varisca (Calle, Ramo, Corte)  a S. Can ciano, in «Birri».",1566
"Varisca (Calle, Ramo, Corte)  a S. Can ciano, in «Birri».",1576
